Date,ODFL,EMN,ADP,RHI,EQIX,INTU,ARE,AMGN,ILMN,RF,MMM,CNP,WAT,PEG,APA,EQR,HAL,WST,VTR,TYL,PAYX
2006-03-31,6.694230079650879,20.286495208740234,26.81852531433105,20.1882266998291,79.95467376708984,28.45812225341797,64.12914276123047,34.8116340637207,29.6299991607666,15.99084758758545,54.89545440673828,9.151984214782717,79.06999969482422,27.58923721313477,87.17308807373047,18.401500701904297,30.27056312561035,17.639944076538086,25.637237548828125,12.890000343322754,21.450403213500977
2006-04-30,8.443827629089355,21.94022560119629,24.43961334228516,20.740707397460938,59.750431060791016,27.629854202270508,61.86475372314453,34.92407989501953,31.850000381469727,17.01858901977539,51.85512161254883,8.542917251586914,57.29999923706055,26.960168838500977,77.4163589477539,18.85561752319336,26.485740661621094,17.049840927124023,25.042333602905277,13.449999809265137,19.54848861694336
2006-05-31,7.89345645904541,21.8538875579834,24.06018447875977,20.20618438720703,54.86155319213867,23.911664962768555,57.903602600097656,34.12200164794922,36.20500183105469,14.334295272827148,51.36294555664063,7.935644626617432,59.61000061035156,24.7696475982666,93.21102905273438,19.264310836791992,30.655447006225582,18.009172439575195,23.693897247314453,13.850000381469728,18.79570198059082
2006-06-30,9.22014045715332,20.87879180908203,25.71609306335449,19.298967361450195,52.59904098510742,24.316789627075195,58.979736328125,31.31848526000977,37.95000076293945,13.594040870666504,51.854305267333984,7.714010715484619,55.70000076293945,22.733327865600582,98.17588806152344,21.202228546142575,31.479869842529297,19.286813735961918,25.755699157714844,13.979999542236328,20.46856117248535
2006-07-31,8.892813682556152,24.573118209838867,26.814132690429688,17.76944923400879,71.52964782714844,24.280776977539062,66.81018829345703,31.385950088500977,38.94499969482422,15.08766746520996,50.3802375793457,8.227555274963379,61.459999084472656,24.837533950805664,109.55645751953124,21.217559814453125,36.74652099609375,20.516645431518555,27.848957061767575,14.470000267028809,21.91029930114746
2006-08-31,8.695838928222656,23.16011428833008,25.590898513793945,18.050926208496094,70.58036041259766,24.82095718383789,62.42252731323242,35.351348876953125,43.55500030517578,7.727077960968018,45.88708114624024,8.779019355773926,64.5,26.1709098815918,113.07058715820312,19.787994384765625,42.55573272705078,18.929018020629883,24.67938041687012,13.56999969482422,18.843942642211918
2006-09-30,10.630824089050291,20.16671562194824,26.085613250732425,19.044967651367188,64.36248016357422,24.60487937927246,66.21894073486328,46.9477424621582,46.619998931884766,6.7142720222473145,46.41461563110352,8.62586784362793,67.94000244140625,23.817630767822266,91.3688507080078,22.321590423583984,35.94021224975586,20.14780807495117,26.00696182250977,15.979999542236328,20.01987838745117
2006-10-31,8.209195137023926,18.662330627441406,26.27988815307617,18.71753692626953,54.94857025146485,28.45812225341797,72.66342163085938,44.4290657043457,40.52999877929688,6.85792875289917,45.36112594604492,8.060830116271973,58.18000030517578,18.838768005371094,84.94200897216797,23.22697257995605,26.02403450012207,21.420211791992188,28.978290557861328,15.170000076293944,20.08677101135254
2006-11-30,8.788535118103027,13.6899995803833,21.48496437072754,14.270706176757812,49.37934494018555,22.561235427856445,44.90276718139648,44.893821716308594,30.82999992370605,7.922334671020508,42.69830322265625,6.3734211921691895,43.79999923706055,16.172956466674805,67.1988525390625,18.26881980895996,15.900450706481934,17.580537796020508,21.144418716430664,13.59000015258789,17.55904197692871
2006-12-31,8.243958473205566,10.905648231506348,24.389379501342773,15.850069046020508,42.0776596069336,21.41786193847656,39.539398193359375,43.28966522216797,26.049999237060547,5.751277923583984,38.51912307739258,7.089845657348633,36.650001525878906,16.936073303222656,60.832462310791016,15.825835227966309,14.681963920593262,16.633695602416992,20.027868270874023,11.979999542236328,16.168590545654297
2007-01-31,6.804305553436279,9.409664154052734,22.00777816772461,13.672351837158203,44.41926193237305,24.307785034179688,24.38197898864746,37.12042617797852,37.2400016784668,3.159157514572144,33.64601516723633,5.94303560256958,36.95000076293945,17.341514587402344,52.41672134399414,9.98359489440918,12.561094284057615,14.514387130737305,13.76398468017578,14.630000114440918,15.98991584777832
2007-02-28,8.154159545898438,13.931922912597656,22.03281784057617,18.418954849243164,55.55768966674805,20.823671340942383,24.4355583190918,36.333343505859375,37.34999847412109,3.3297219276428223,38.97851943969727,6.062694549560547,44.16999816894531,17.559242248535156,59.718994140625,12.45364761352539,16.417922973632812,14.506549835205078,17.434782028198242,16.5,17.020238876342773
2007-03-31,9.724159240722656,13.45046043395996,22.375829696655277,18.2089958190918,57.54330825805664,25.379131317138672,24.21427345275879,39.68406677246094,38.93999862670898,3.002741813659668,41.02489471435547,6.427756309509277,51.470001220703125,19.397823333740234,59.1370735168457,12.341705322265623,16.87651824951172,15.484021186828612,18.47212219238281,15.619999885559082,15.87967586517334
2007-04-30,10.320877075195312,17.62401008605957,23.51861572265625,19.11096954345703,64.65516662597656,26.73857307434082,25.783897399902344,46.70787811279297,36.13999938964844,3.2851762771606445,48.13768768310547,6.990476608276367,50.25,19.290817260742188,68.94580841064453,13.324377059936523,18.009775161743164,16.288423538208008,21.83744239807129,15.399999618530272,16.893047332763672
2007-05-31,10.364330291748049,18.51123809814453,24.213119506835938,20.361061096191406,66.74360656738281,25.00101089477539,37.69145584106445,44.81135940551758,35.27000045776367,4.355462551116943,49.575626373291016,7.30436897277832,50.27999877929688,18.827117919921875,69.76708221435547,15.162039756774902,19.40292358398437,17.935108184814453,24.256254196166992,15.229999542236328,18.034120559692383
2007-06-30,8.814604759216309,19.162702560424805,25.026058197021484,19.377471923828125,72.77955627441406,25.65821647644043,37.004520416259766,45.1486930847168,42.5,4.623977184295654,50.74452209472656,7.322041034698486,55.86000061035156,18.89268493652344,75.41741180419922,17.226110458374023,22.19346618652344,18.12253189086914,24.14210700988769,17.09000015258789,18.518590927124023
2007-07-31,7.670412540435791,21.517772674560547,27.668764114379883,17.383926391601562,76.09417724609375,26.297422409057617,38.37984848022461,42.240211486816406,28.920000076293945,4.363366603851318,53.5943489074707,7.934442520141602,58.77999877929688,18.84461784362793,78.3637924194336,18.073389053344727,24.026554107666016,17.271167755126953,26.920011520385746,19.979999542236328,20.200428009033203
2007-08-31,8.892813682556152,21.72208976745605,27.48478507995605,20.8093204498291,83.97338104248047,27.665861129760746,44.00215911865234,42.40513229370117,30.68000030517578,3.946014881134033,57.21388626098633,8.675870895385742,61.959999084472656,20.189189910888672,84.85295867919922,19.153963088989254,24.699657440185547,17.562368392944336,27.75254249572754,19.90999984741211,19.742929458618164
2007-09-30,9.672019958496094,23.12778091430664,28.76784896850586,23.7998046875,77.00392150878906,30.89790153503418,46.50490188598633,44.85633850097656,38.900001525878906,5.863726615905762,58.216556549072266,8.708974838256836,67.54000091552734,18.12360000610352,83.59516143798828,22.395952224731445,24.806909561157227,18.87281990051269,30.482452392578125,18.739999771118164,20.00556755065918
2007-10-31,10.393292427062988,24.304515838623047,28.05625915527344,21.41434669494629,79.62242889404297,32.58143997192383,48.71319961547852,42.959842681884766,41.83000183105469,6.603227615356445,61.76932907104492,8.708974838256836,71.98999786376953,19.72599029541016,83.928955078125,25.89693069458008,25.23504447937012,18.897384643554688,30.321941375732425,17.040000915527344,20.10818862915039
2007-11-30,10.178940773010254,19.527494430541992,26.261737823486328,18.515783309936523,64.25170135498047,31.303028106689453,43.821685791015625,39.42919921875,43.52999877929688,4.921947002410889,55.37204360961914,8.09249496459961,64.69999694824219,19.452381134033203,69.43767547607422,23.99504280090332,20.283275604248047,16.477075576782227,30.495792388916016,15.520000457763672,17.082422256469727
2007-12-31,10.09783172607422,22.52468490600586,25.185441970825195,17.06411361694336,72.15463256835938,38.47832107543945,47.970821380615234,38.25983047485352,42.88999938964844,4.809745788574219,55.409549713134766,9.21676254272461,60.52000045776367,19.843542098999023,74.23601531982422,26.409528732299805,23.37910842895508,15.250289916992188,32.80814743041992,17.309999465942383,16.562685012817383
2008-01-31,11.045048713684082,27.26525115966797,27.65325736999512,20.55918312072754,80.96723937988281,39.44163513183594,48.649173736572266,41.31071853637695,49.20000076293945,5.445706367492676,61.165626525878906,9.79631519317627,70.77999877929688,20.75512313842773,80.77143096923828,27.60275650024414,27.406848907470703,15.563279151916504,33.83842468261719,20.15999984741211,18.292818069458008
2008-02-29,12.54842758178711,28.66903305053711,29.32444953918457,22.024667739868164,61.387977600097656,40.41395568847656,46.39046859741211,39.49666595458984,60.119998931884766,4.029971599578857,59.611419677734375,9.85607624053955,76.87000274658203,19.34342765808105,89.06511688232422,29.00117874145508,31.3599910736084,17.282407760620117,33.641578674316406,20.40999984741211,19.2056884765625
2008-03-31,13.89972972869873,31.157567977905277,30.68704414367676,24.31294250488281,64.28334045410156,44.38421249389648,51.22865676879883,41.153297424316406,63.34000015258789,5.25191593170166,61.25820159912109,9.912832260131836,77.70999908447266,20.17633628845215,98.65509796142578,30.423185348510746,33.918636322021484,18.77730941772461,34.81318283081055,20.76000022888184,20.80055046081543
2008-04-30,13.97793674468994,34.41118621826172,31.761228561401367,24.916797637939453,69.9474868774414,42.25054168701172,53.87189483642578,41.28822326660156,69.33999633789062,5.326944351196289,62.40810775756836,10.183984756469728,76.38999938964844,20.569583892822266,98.87894439697266,31.734968185424805,37.382774353027344,18.302661895751957,36.78999328613281,20.75,21.740663528442383
2008-05-31,13.369636535644531,34.6150016784668,33.1536865234375,25.457225799560547,68.38114929199219,47.3371696472168,56.08158874511719,38.477195739746094,69.4000015258789,5.732091903686523,65.86121368408203,10.124939918518066,83.05000305175781,20.7408390045166,103.23638153076172,32.27375411987305,39.06916046142578,18.815265655517575,36.76346206665039,22.1200008392334,22.848085403442383
2008-06-30,15.246684074401855,36.99152374267578,34.26474380493164,24.419771194458008,72.06759643554688,47.81430435180664,54.84732437133789,40.06636428833008,70.06999969482422,5.454427719116211,66.76811981201172,11.210210800170898,86.9000015258789,20.20628547668457,108.45536041259766,33.243263244628906,41.48289108276367,20.49037742614746,36.4150276184082,23.709999084472656,21.32623863220215
